timestamps,TP9,AF7,AF8,TP10,Right AUX
1738232366.580,-78.125,-84.961,-189.453,-86.426,82.031
1738232366.584,-102.539,-87.402,-191.895,-90.332,-337.402
1738232366.588,-75.195,-96.191,-189.453,-66.895,-170.410
1738232366.592,-75.684,-102.051,-173.828,-87.402,19.531
1738232366.596,-62.988,-116.211,-161.133,-64.941,-20.508
1738232366.599,-35.645,-109.375,-164.551,-47.363,-275.879
1738232366.603,-45.410,-103.027,-164.062,-68.359,-160.156
1738232366.607,-50.781,-101.562,-151.855,-51.758,312.988
1738232366.611,-35.156,-91.797,-142.578,-46.387,10.254
1738232366.615,-25.391,-90.820,-127.441,-45.898,-212.402
1738232366.577,-32.227,-95.703,-123.047,-37.109,42.969
1738232366.581,-38.086,-85.449,-130.859,-41.016,-59.082
1738232366.585,-41.504,-80.566,-134.766,-47.363,-254.883
1738232366.589,-32.715,-82.031,-139.160,-48.340,-199.219
1738232366.593,-21.973,-76.172,-138.672,-40.039,15.625
1738232366.597,-37.598,-72.266,-133.789,-39.551,13.184
1738232366.601,-38.086,-64.941,-132.812,-47.363,-93.750
1738232366.604,-26.855,-59.082,-125.488,-41.504,11.230
1738232366.608,-34.180,-62.500,-119.141,-28.320,129.395
1738232366.612,-38.086,-63.965,-120.117,-53.711,-85.938
1738232366.616,-24.414,-64.453,-121.094,-56.641,-299.805
1738232366.620,-10.254,-64.941,-124.023,-28.320,-231.445
1738232366.633,-6.348,-60.547,-132.324,-19.531,-27.832
1738232366.637,-32.715,-67.383,-136.230,-43.945,-55.176
1738232366.641,-41.504,-73.730,-133.789,-57.617,-65.430
1738232366.645,-38.574,-70.801,-137.207,-36.133,-47.363
1738232366.649,-41.016,-65.918,-145.020,-39.062,319.824
1738232366.653,-26.367,-55.664,-148.926,-37.109,790.527
1738232366.657,-29.785,-52.734,-145.020,-17.578,491.699
1738232366.660,-22.949,-54.688,-141.602,-7.812,-21.973
1738232366.664,-8.789,-46.387,-145.996,2.441,-49.316
1738232366.668,-25.391,-47.363,-153.320,-28.320,-294.434
1738232366.672,-53.711,-51.270,-158.691,-57.129,-361.328
1738232366.676,-55.664,-55.176,-159.180,-57.617,-146.484
1738232366.691,-40.527,-56.641,-145.020,-57.129,-147.461
1738232366.695,-37.109,-55.176,-133.301,-51.758,-299.316
1738232366.699,-38.086,-63.477,-133.789,-46.875,-307.129
1738232366.703,-38.086,-68.848,-130.859,-43.457,-207.031
1738232366.707,-39.062,-61.035,-129.883,-37.109,-84.473
1738232366.711,-33.691,-56.152,-125.977,-22.949,44.922
1738232366.715,-26.367,-53.711,-121.582,-19.531,-8.301
1738232366.718,-42.480,-54.199,-133.301,-50.293,288.574
1738232366.722,-58.105,-61.523,-129.395,-70.801,643.066
1738232366.726,-49.316,-58.105,-123.047,-37.109,109.375
1738232366.730,-39.551,-50.781,-138.184,-24.902,-219.727
1738232366.734,-37.598,-48.340,-147.461,-44.922,-155.762
1738232366.737,-52.734,-52.246,-142.090,-41.992,-281.738
1738232366.741,-46.875,-55.176,-136.230,-33.691,-320.312
1738232366.745,-43.457,-54.688,-141.113,-29.785,-190.430
1738232366.749,-53.223,-53.711,-140.137,-42.480,-121.582
1738232366.753,-51.758,-51.758,-139.160,-54.688,-280.273
1738232366.757,-64.453,-47.852,-140.137,-80.078,-276.855
1738232366.761,-68.359,-40.039,-141.113,-91.309,-11.230
1738232366.764,-59.082,-38.086,-144.043,-70.801,-34.668
1738232366.768,-44.434,-40.039,-144.043,-64.453,-136.719
1738232366.772,-34.668,-41.504,-143.555,-62.012,-235.352
1738232366.776,-43.945,-42.480,-153.320,-46.875,-79.590
1738232366.780,-38.574,-41.992,-155.273,-35.645,398.926
1738232366.780,-27.344,-37.109,-142.578,-43.457,-6.836
1738232366.784,-35.645,-30.762,-141.602,-43.457,-281.250
1738232366.788,-39.551,-26.855,-146.484,-36.133,-75.684
1738232366.792,-58.105,-34.668,-145.020,-55.664,-184.082
1738232366.796,-57.129,-37.109,-142.090,-47.852,-287.109
1738232366.800,-34.180,-35.156,-141.602,-23.926,-74.219
1738232366.804,-44.434,-39.551,-136.719,-32.715,192.871
1738232366.807,-58.594,-31.738,-132.812,-54.199,82.031
1738232366.811,-59.570,-32.227,-121.582,-45.898,-200.195
1738232366.815,-50.293,-36.621,-122.070,-32.715,-270.996
1738232366.819,-25.391,-44.434,-129.395,-29.785,294.434
1738232366.823,-34.668,-51.270,-121.094,-23.438,656.250
1738232366.855,-53.223,-41.992,-116.211,-30.762,58.594
1738232366.859,-44.434,-37.598,-111.328,-35.156,-276.855
1738232366.863,-26.855,-35.645,-111.328,-32.715,-231.445
1738232366.867,-17.090,-32.227,-115.234,-28.809,-284.668
1738232366.871,-32.227,-35.645,-112.793,-16.113,-275.391
1738232366.875,-38.574,-37.598,-113.281,-17.090,-73.242
1738232366.879,-17.090,-32.227,-113.281,-33.691,49.316
1738232366.882,-15.625,-29.785,-110.352,-29.297,-222.168
1738232366.886,-25.391,-39.062,-104.980,-21.973,-288.574
1738232366.890,-24.902,-38.574,-105.957,-27.344,41.504
1738232366.894,-30.762,-36.621,-103.516,-25.391,292.480
1738232366.898,-21.484,-38.574,-103.516,-31.250,-84.961
1738232366.903,-17.090,-44.922,-111.328,-23.438,-175.293
1738232366.907,-12.207,-34.668,-112.305,-18.555,-5.859
1738232366.911,-2.441,-16.113,-104.492,-23.926,-95.703
1738232366.915,-19.531,-31.250,-94.727,-11.230,-227.539
1738232366.919,-23.926,-38.086,-97.656,-21.484,-168.945
1738232366.923,-10.254,-30.273,-102.539,-26.367,111.816
1738232366.927,-9.277,-37.598,-84.961,-8.301,-14.648
1738232366.930,-16.602,-45.410,-78.613,-6.836,-136.719
1738232366.934,-26.855,-47.852,-86.914,-22.461,21.973
1738232366.938,-24.414,-43.457,-95.215,-38.086,90.820
1738232366.942,-18.066,-41.016,-89.844,-26.855,-144.531
